,abs_mean_corr,mean_corr,std_corr,positive_era_proportion,negative_era_proportion
feature_gravimetric_ski_enigma,0.0031818685386751015,0.0031818685386751015,0.027475063830360365,0.5381526104417671,0.46184738955823296
feature_grimmest_prostate_doctrinaire,0.002901644650053191,-0.002901644650053191,0.029085869111210184,0.5100401606425703,0.4899598393574297
feature_grizzled_reformist_soberer,0.006461105631477128,0.006461105631477128,0.019921116498330293,0.5662650602409639,0.43373493975903615
feature_guardant_giocoso_natterjack,0.014819925306086805,-0.014819925306086805,0.02478798013032335,0.25301204819277107,0.7469879518072289
feature_guardant_irrepealable_onanist,0.003920546048947803,-0.003920546048947803,0.02033316852772567,0.41365461847389556,0.5863453815261044
feature_guardian_frore_rolling,0.0006425253696088205,-0.0006425253696088205,0.029952040848911832,0.43373493975903615,0.5662650602409639
feature_gubernacular_liguloid_frankie,0.007022240692091518,-0.007022240692091518,0.020171368089735665,0.3493975903614458,0.6506024096385542
feature_guerrilla_arrested_flavine,0.0017604870039048994,-0.0017604870039048994,0.027667906613166697,0.4738955823293173,0.5261044176706827
feature_guttate_russian_greenhead,0.005144976475044333,-0.005144976475044333,0.03315185304178418,0.4859437751004016,0.5140562248995983
feature_guttering_half_spondee,0.006541535384514063,0.006541535384514063,0.023596454499878593,0.6305220883534136,0.36947791164658633
feature_gymnorhinal_unreached_carthusian,0.012074587643035163,0.012074587643035163,0.026277698299185193,0.6907630522088354,0.3092369477911647
feature_gyroidal_embowed_pilcher,0.006619507066654173,0.006619507066654173,0.028552253270627076,0.5983935742971888,0.40160642570281124
feature_hagiological_refer_vitamin,0.002305333727146441,0.002305333727146441,0.020695526449437125,0.5461847389558233,0.4538152610441767
feature_handled_crescent_ciselure,0.010285749432481117,0.010285749432481117,0.023064600829072374,0.6746987951807228,0.3253012048192771
feature_happening_tristful_yodeling,0.0010435862062334184,0.0010435862062334184,0.01876991694568121,0.5381526104417671,0.46184738955823296
feature_hardback_saturnalian_cyclometer,0.003538695115537131,0.003538695115537131,0.02993287120638252,0.5943775100401606,0.40562248995983935
feature_harmonized_intrinsic_disapproval,0.006941718655454234,0.006941718655454234,0.021974891790801764,0.6345381526104418,0.3654618473895582
feature_hatched_myriad_biogen,0.006306180462128676,0.006306180462128676,0.02658734138816282,0.5823293172690763,0.41767068273092367
feature_hated_twiggiest_mash,0.008974229830056892,-0.008974229830056892,0.020923509568235934,0.3333333333333333,0.6666666666666666
feature_headiest_unguessed_religion,0.008989530608027568,0.008989530608027568,0.03828226887745142,0.5983935742971888,0.40160642570281124
feature_healthier_unconnected_clave,0.010129328824336311,-0.010129328824336311,0.03694746550057214,0.36947791164658633,0.6305220883534136
feature_heartier_salverform_nephew,0.007784664819506326,0.007784664819506326,0.025252896650916148,0.6305220883534136,0.36947791164658633
feature_heedful_argyle_russianization,0.0007523892487360467,-0.0007523892487360467,0.018853676958139994,0.4859437751004016,0.5140562248995983
feature_hefty_hesitant_mantissa,0.01498464494438814,0.01498464494438814,0.02506478306349828,0.7349397590361446,0.26506024096385544
feature_heliotypic_deprivative_behavior,0.007117990231066504,0.007117990231066504,0.0236251745213807,0.6265060240963856,0.37349397590361444
feature_hemihedral_fumed_marquisette,0.009505275212003467,0.009505275212003467,0.022178855868337264,0.678714859437751,0.321285140562249
feature_herbaged_brownish_consubstantialist,0.01216572012965242,0.01216572012965242,0.02080261901171665,0.7469879518072289,0.25301204819277107
feature_hermitical_stark_serfhood,0.002366950284659649,-0.002366950284659649,0.02526129888672146,0.46184738955823296,0.5381526104417671
feature_herniated_exasperate_victorian,0.011803547174589356,-0.011803547174589356,0.039101455033357005,0.3815261044176707,0.6184738955823293
feature_herpetologic_unjoyful_lodgepole,0.0014374802463314388,-0.0014374802463314388,0.026346172251591814,0.4738955823293173,0.5261044176706827
feature_heterotactic_masculine_liquidity,0.008846912634381967,0.008846912634381967,0.023887280666043537,0.6746987951807228,0.3253012048192771
feature_heterotopic_choreographic_argentina,0.010467101348695242,-0.010467101348695242,0.021232726480537086,0.3493975903614458,0.6506024096385542
feature_hidden_blue_bibber,0.009154718675195263,0.009154718675195263,0.020760968433373734,0.7028112449799196,0.2971887550200803
feature_hierologic_expectable_maiolica,0.011831663627340365,0.011831663627340365,0.028115346686760717,0.6626506024096386,0.3373493975903614
feature_holometabolic_speeding_subinfeudatory,0.0053069376975197185,0.0053069376975197185,0.022071326495423253,0.5863453815261044,0.41365461847389556
feature_holy_chic_cali,0.003942115435298343,0.003942115435298343,0.023939366830521558,0.5742971887550201,0.42570281124497994
feature_homelike_telltale_silvan,0.001252279564758726,0.001252279564758726,0.01801180693057733,0.5301204819277109,0.46987951807228917
feature_honoured_observational_balaamite,0.0021448156280707694,-0.0021448156280707694,0.026690223013968204,0.46987951807228917,0.5301204819277109
feature_hooly_chekhovian_phytogeographer,0.010124287954933003,0.010124287954933003,0.02373773351519266,0.6546184738955824,0.3453815261044177
feature_horticultural_footworn_superscription,0.002925689412429304,-0.002925689412429304,0.037103156657570406,0.4779116465863454,0.5220883534136547
feature_hotter_cattish_aridity,0.017212081994657413,0.017212081994657413,0.020236912619842732,0.8112449799196787,0.18875502008032127
feature_huggable_interim_doline,0.00390160100035824,-0.00390160100035824,0.028400191521610243,0.43373493975903615,0.5662650602409639
feature_humanlike_urinant_snuffle,0.004178049649060103,0.004178049649060103,0.028725696096667593,0.5943775100401606,0.40562248995983935
feature_humiliating_numerate_goldminer,0.001303937106551536,-0.001303937106551536,0.02874706267768442,0.4899598393574297,0.5100401606425703
feature_humpbacked_tribrachic_cosmotron,0.005185340933021403,0.005185340933021403,0.02350308383153572,0.5582329317269076,0.44176706827309237
feature_hunchbacked_unturning_meditation,0.007961002629318375,0.007961002629318375,0.029206645876141787,0.6144578313253012,0.3855421686746988
feature_hydriodic_metallurgic_stauroscope,0.0016206426295288685,0.0016206426295288685,0.029419461010612546,0.5220883534136547,0.4779116465863454
feature_hydrokinetic_idyllic_archetype,0.0017949378658410748,-0.0017949378658410748,0.019872359618727475,0.44176706827309237,0.5582329317269076
feature_hyperthermal_deflationary_fasting,0.00731867810640825,-0.00731867810640825,0.02753317274935055,0.3855421686746988,0.6144578313253012
feature_ichthyotic_roofed_yeshiva,0.000139617249672913,-0.000139617249672913,0.017223975262463487,0.5020080321285141,0.4979919678714859
feature_iconoclastic_parietal_agonist,0.0007346817836997534,0.0007346817836997534,0.032803090884282855,0.5020080321285141,0.4979919678714859
feature_ideological_trinal_rebuttal,0.011302386744582506,0.011302386744582506,0.025246531473348696,0.6746987951807228,0.3253012048192771
feature_idled_unwieldy_improvement,0.010600590239482406,-0.010600590239482406,0.04092566920509862,0.39357429718875503,0.606425702811245
feature_iffy_pretty_gumming,0.004974909593635462,0.004974909593635462,0.025778934921159385,0.5823293172690763,0.41767068273092367
feature_illuvial_algebraic_modem,0.0047188956631579035,-0.0047188956631579035,0.03177137819613297,0.5100401606425703,0.4899598393574297
feature_imitable_unnatural_samuel,0.0020417739907669027,-0.0020417739907669027,0.03898209068837356,0.5020080321285141,0.4979919678714859
feature_immovable_apiarian_joke,0.0019981915529752262,0.0019981915529752262,0.027597697027870953,0.5502008032128514,0.4497991967871486
feature_immovable_liquified_potpie,0.006596972460616466,-0.006596972460616466,0.027323063687446747,0.41767068273092367,0.5823293172690763
feature_impeded_propagandist_darer,0.0038301255315752883,-0.0038301255315752883,0.02224562636483774,0.42168674698795183,0.5783132530120482
feature_imperialist_slovenly_licensor,0.005273855988024142,-0.005273855988024142,0.028843548921771222,0.4738955823293173,0.5261044176706827
feature_impetratory_shuttered_chewer,0.008417827176434974,0.008417827176434974,0.025891990748109793,0.6947791164658634,0.30522088353413657
feature_improbable_pouched_gaitskell,0.011596741951139543,0.011596741951139543,0.027591861297382978,0.6706827309236948,0.3293172690763052
feature_improvable_waniest_lesson,0.006223373203077031,-0.006223373203077031,0.025947191770691193,0.41365461847389556,0.5863453815261044
feature_inaccessible_radioactive_glassine,0.00510911563972966,0.00510911563972966,0.017837875424577525,0.6265060240963856,0.37349397590361444
feature_inadequate_unisex_internationalisation,0.00806877846137571,0.00806877846137571,0.0249872790865275,0.5943775100401606,0.40562248995983935
feature_incertain_catchable_zibet,0.011088946711954562,-0.011088946711954562,0.04177198732182191,0.40160642570281124,0.5983935742971888
feature_inclined_starchy_praseodymium,0.01881103806573068,-0.01881103806573068,0.03127434178688979,0.26104417670682734,0.7389558232931727
feature_incognita_cleaned_asphyxiant,0.008717239131058171,0.008717239131058171,0.02375536079798783,0.7028112449799196,0.2971887550200803
feature_incondite_undisappointing_telephotograph,0.0038058036406390275,-0.0038058036406390275,0.025278634137138427,0.46987951807228917,0.5301204819277109
feature_inconsiderate_unbooted_ricer,0.011008805066122949,0.011008805066122949,0.02151181003838653,0.678714859437751,0.321285140562249
feature_incorporating_abominable_daily,0.00897140181635718,0.00897140181635718,0.020355012264889713,0.6827309236947792,0.3172690763052209
feature_incredible_glimmering_hoydenism,0.004837228417091769,-0.004837228417091769,0.020852996514206416,0.40562248995983935,0.5943775100401606
feature_incredible_plane_sacque,0.008727647646001648,0.008727647646001648,0.02133628280007308,0.6706827309236948,0.3293172690763052
feature_indefeasible_abject_faucet,0.005322116513180963,-0.005322116513180963,0.019446118562876417,0.40562248995983935,0.5943775100401606
feature_indefinite_plenipotent_absorbent,0.013148596298446023,0.013148596298446023,0.025949650693699127,0.6947791164658634,0.30522088353413657
feature_indentured_insuperable_spider,0.0014134017147417546,0.0014134017147417546,0.020901564893390536,0.5341365461847389,0.46586345381526106
feature_indign_tardier_borough,0.0035091995302986576,-0.0035091995302986576,0.025635446958935618,0.46184738955823296,0.5381526104417671
feature_inducible_home_immovability,0.004157255675321769,-0.004157255675321769,0.015700126649070126,0.39357429718875503,0.606425702811245
feature_inductile_umbrian_wallah,0.007215747986459101,-0.007215747986459101,0.02291739638879511,0.39759036144578314,0.6024096385542169
feature_indusiate_canned_cosh,0.019244386923738255,0.019244386923738255,0.024616017788698877,0.8032128514056225,0.19678714859437751
feature_ineloquent_bihari_brougham,0.006404067043953701,-0.006404067043953701,0.0235188712749391,0.3895582329317269,0.6104417670682731
feature_inestimable_unmoral_extraversion,0.007217305117270915,0.007217305117270915,0.019694277939674074,0.6506024096385542,0.3493975903614458
feature_infested_feathered_pen,0.008102707827776813,0.008102707827776813,0.022165001188307838,0.6345381526104418,0.3654618473895582
feature_inflammable_numb_anticline,0.0023611364689789718,-0.0023611364689789718,0.028148859293738792,0.4819277108433735,0.5180722891566265
feature_inhibiting_supernatural_runyon,0.001916485110612121,-0.001916485110612121,0.021449467960796848,0.4497991967871486,0.5502008032128514
feature_inhospitable_baked_elopement,0.0057047897268180745,-0.0057047897268180745,0.026884921930163452,0.41767068273092367,0.5823293172690763
feature_inhospitable_necked_duckbill,0.0054283190631762126,0.0054283190631762126,0.028221941976335072,0.5783132530120482,0.42168674698795183
feature_inlaid_defensible_gladiator,0.0008678125155098484,-0.0008678125155098484,0.01919628730168185,0.5020080321285141,0.4979919678714859
feature_inserted_inconvertible_functioning,0.007453883018200184,0.007453883018200184,0.028056273155971374,0.6546184738955824,0.3453815261044177
feature_insipid_unshakable_panne,0.0020183862926618445,0.0020183862926618445,0.022203196174782665,0.5140562248995983,0.4859437751004016
feature_insistent_presageful_deist,0.0002036437066425821,0.0002036437066425821,0.0189980240513007,0.4939759036144578,0.5060240963855421
feature_instinctive_dappled_upholder,0.005107212995594782,0.005107212995594782,0.024301032458751974,0.5983935742971888,0.40160642570281124
feature_instructional_desensitized_symmetallism,0.0028122736116277347,-0.0028122736116277347,0.03289567610742258,0.44176706827309237,0.5582329317269076
feature_integrative_reviviscent_governed,0.00884261686402106,0.00884261686402106,0.026018952378878895,0.678714859437751,0.321285140562249
feature_interatomic_doggish_teutonisation,0.002349378361596613,0.002349378361596613,0.02094213757166409,0.5582329317269076,0.44176706827309237
feature_interchangeable_yellow_thinker,0.013583112210822052,0.013583112210822052,0.025956393134106616,0.714859437751004,0.285140562248996
feature_interconnected_correlatable_exogamy,0.014167166649076898,0.014167166649076898,0.0237914925800943,0.7108433734939759,0.2891566265060241
feature_interfemoral_battered_ghetto,0.006100359194597955,0.006100359194597955,0.025268829986041578,0.5943775100401606,0.40562248995983935
feature_intermingled_reedier_rookery,0.002667749263119578,-0.002667749263119578,0.017584527598615306,0.4497991967871486,0.5502008032128514
feature_intermissive_coronal_reinsertion,0.004461359200936808,-0.004461359200936808,0.020941043970237227,0.43373493975903615,0.5662650602409639
feature_interpenetrative_boustrophedon_proudhon,0.005257041466883692,0.005257041466883692,0.023983951198201525,0.5943775100401606,0.40562248995983935
feature_interruptive_breached_protanomaly,0.00978921652864715,-0.00978921652864715,0.02181342754725273,0.3654618473895582,0.6345381526104418
feature_intime_impassible_ferrule,0.0075196078948365,0.0075196078948365,0.023685536635318156,0.6586345381526104,0.3413654618473896
feature_intracardiac_circumfluent_pepper,0.009257590900641738,0.009257590900641738,0.022670517784863134,0.6506024096385542,0.3493975903614458
feature_intramuscular_nummulitic_wildcatter,0.00953606697494767,-0.00953606697494767,0.0388099968717887,0.42570281124497994,0.5742971887550201
feature_intranational_sepulchral_clacton,0.0009690325867100444,-0.0009690325867100444,0.024040957462090146,0.46184738955823296,0.5381526104417671
feature_intromittent_evasive_swordcraft,0.0112367838210623,0.0112367838210623,0.022599321561316325,0.678714859437751,0.321285140562249
feature_intromittent_surer_pederasty,0.007752536805780574,-0.007752536805780574,0.019027425393550314,0.3293172690763052,0.6706827309236948
feature_intrusive_sniffy_gangland,0.002971365974854548,-0.002971365974854548,0.027540036924356324,0.42168674698795183,0.5783132530120482
feature_inured_conservable_forcer,0.010096414127314875,0.010096414127314875,0.024099538507423288,0.6746987951807228,0.3253012048192771
feature_iridic_vellum_invective,0.0016617498931053045,-0.0016617498931053045,0.019809226671316293,0.4819277108433735,0.5180722891566265
feature_ironclad_coppery_labour,0.005382211870174787,-0.005382211870174787,0.03181503314207117,0.46184738955823296,0.5381526104417671
feature_ironfisted_nonvintage_chlorpromazine,0.01594541776203592,0.01594541776203592,0.027187649071598246,0.7309236947791165,0.26907630522088355
feature_irregular_sotted_biomedicine,0.0017942908898019025,0.0017942908898019025,0.03247296358048856,0.5261044176706827,0.4738955823293173
feature_irresponsible_unearthly_neat,0.0013778317359353725,-0.0013778317359353725,0.027200684376473307,0.4497991967871486,0.5502008032128514
feature_irrevocable_unlawful_oral,0.005510887738215248,0.005510887738215248,0.02322677722720672,0.5582329317269076,0.44176706827309237
feature_irritant_reciprocal_pelage,0.0008099756185616011,-0.0008099756185616011,0.020579036591261538,0.4819277108433735,0.5180722891566265
feature_isobilateral_olden_nephron,0.007734678900845125,0.007734678900845125,0.023212012853270042,0.6305220883534136,0.36947791164658633
feature_isochronal_incorrect_desman,0.01886598188356663,-0.01886598188356663,0.02994560876572993,0.24899598393574296,0.751004016064257
feature_isoseismic_rhinocerotic_narceine,0.0017810829573955233,0.0017810829573955233,0.028207646530611558,0.5220883534136547,0.4779116465863454
feature_jamesian_scutiform_ionium,0.0024228781739963046,-0.0024228781739963046,0.025311269407557926,0.4738955823293173,0.5261044176706827
feature_jammed_stearic_gaper,0.0038378297030086457,-0.0038378297030086457,0.022229820922949804,0.44176706827309237,0.5582329317269076
feature_jangly_weedier_bhang,0.007561160800253764,0.007561160800253764,0.017058417592043733,0.6706827309236948,0.3293172690763052
feature_jazziest_spellbinding_philabeg,0.0012333235349079857,0.0012333235349079857,0.03222480077762686,0.5220883534136547,0.4779116465863454
feature_jiggish_mechanized_patricide,0.000889238131436786,-0.000889238131436786,0.01780239065000764,0.4939759036144578,0.5060240963855421
feature_joint_unreturning_basalt,0.0007483763135168191,-0.0007483763135168191,0.024502604863044748,0.46586345381526106,0.5341365461847389
feature_jugoslav_cultured_tinct,0.008302864299083525,0.008302864299083525,0.020473905988179716,0.6746987951807228,0.3253012048192771
feature_just_flavescent_draff,0.012520838915574024,0.012520838915574024,0.020521133379161303,0.7389558232931727,0.26104417670682734
feature_juvenalian_typical_langton,0.0002933798573489247,-0.0002933798573489247,0.019418635072636678,0.5020080321285141,0.4979919678714859
feature_khedival_viewable_bloodlust,0.006155786022745101,0.006155786022745101,0.020509800695328317,0.6224899598393574,0.37751004016064255
feature_kinematical_absorbable_specialisation,0.007945799304857119,0.007945799304857119,0.022113341796787436,0.6907630522088354,0.3092369477911647
feature_kingly_gemmological_electrodynamometer,0.005997364312218579,0.005997364312218579,0.03132845935830002,0.5662650602409639,0.43373493975903615
feature_kinky_benzal_holotype,0.011784457023305757,0.011784457023305757,0.026163597768015853,0.6586345381526104,0.3413654618473896
feature_kissable_forfeit_egotism,0.00837542072410818,0.00837542072410818,0.029781811447711134,0.6345381526104418,0.3654618473895582
feature_knowing_humid_justifiability,0.003808921132386625,-0.003808921132386625,0.01867270026370599,0.41767068273092367,0.5823293172690763
feature_korean_bassy_strewing,0.0008648729423375363,-0.0008648729423375363,0.01927521123064741,0.4859437751004016,0.5140562248995983
feature_laced_scraggly_grimalkin,0.003382700803822935,0.003382700803822935,0.02856759634688404,0.5341365461847389,0.46586345381526106
feature_lacerable_backmost_vaseline,0.006272276707449207,-0.006272276707449207,0.020537005584272558,0.3855421686746988,0.6144578313253012
feature_lamarckian_tarnal_egestion,0.0038955899497652865,-0.0038955899497652865,0.03791550839777641,0.43775100401606426,0.5622489959839357
feature_laminable_unspecified_gynoecium,0.0021898208977422853,0.0021898208977422853,0.020560639096686505,0.570281124497992,0.42971887550200805
feature_lamplit_unengaged_mommy,0.005172883235915927,0.005172883235915927,0.02226498912966351,0.6184738955823293,0.3815261044176707
feature_laniary_chelated_rejoicing,0.0046477904693583184,0.0046477904693583184,0.02260346106654786,0.606425702811245,0.39357429718875503
feature_lateral_confervoid_belgravia,0.007599750758350874,0.007599750758350874,0.02446735996010432,0.6586345381526104,0.3413654618473896
feature_lathery_uncarpeted_prolactin,0.0004310782650224454,-0.0004310782650224454,0.01716526483993795,0.4899598393574297,0.5100401606425703
feature_leafiest_unrepaired_indemnification,0.004117464613263073,0.004117464613263073,0.019941479687720524,0.570281124497992,0.42971887550200805
feature_leaky_overloaded_rhodium,0.008391972631722056,0.008391972631722056,0.025569857957594908,0.6586345381526104,0.3413654618473896
feature_legged_spatiotemporal_basalt,0.008044863603435056,0.008044863603435056,0.02364964117949452,0.6024096385542169,0.39759036144578314
feature_lenient_electrothermal_phoenix,0.006429932577591561,0.006429932577591561,0.024119979521878283,0.6144578313253012,0.3855421686746988
feature_lentissimo_ducky_quadroon,0.001222840725158918,-0.001222840725158918,0.019876345417720667,0.4979919678714859,0.5020080321285141
feature_lentissimo_zymolytic_earwig,0.005846725211745023,0.005846725211745023,0.015255330091613355,0.6345381526104418,0.3654618473895582
feature_leprose_corroborant_incapacitation,0.004467910584189704,0.004467910584189704,0.023132275653290523,0.5983935742971888,0.40160642570281124
feature_libratory_seizable_orlando,0.00029893138071375425,0.00029893138071375425,0.023169380835479217,0.5220883534136547,0.4779116465863454
feature_liftable_direful_polyploid,0.004642769252082603,-0.004642769252082603,0.025172129516379257,0.41365461847389556,0.5863453815261044
feature_like_inflorescent_sierra,0.009692858810084526,0.009692858810084526,0.020852647163496725,0.6987951807228916,0.30120481927710846
feature_likeliest_exhaled_middlemarch,0.006515187241148317,0.006515187241148317,0.020136411577992057,0.642570281124498,0.357429718875502
feature_limonitic_issuable_melancholy,0.005173028437076044,0.005173028437076044,0.022111263563483852,0.5823293172690763,0.41767068273092367
feature_linear_scummiest_insobriety,0.005177433974932668,-0.005177433974932668,0.021785582712011163,0.42168674698795183,0.5783132530120482
feature_literal_memoriter_heavy,0.004807256474839111,0.004807256474839111,0.02119070430748245,0.5823293172690763,0.41767068273092367
feature_lithotomical_periodontal_systemization,0.0007286545666213053,0.0007286545666213053,0.01923054204135655,0.46987951807228917,0.5301204819277109
feature_lithuanian_fabianism_pedagogy,0.004804025003751729,-0.004804025003751729,0.01593455368420035,0.37349397590361444,0.6265060240963856
feature_litigant_unsizable_rhebok,0.017357860475213174,-0.017357860475213174,0.03233908347470607,0.23694779116465864,0.7630522088353414
feature_loftier_sightly_lyric,0.006029407759000689,-0.006029407759000689,0.03506509665670072,0.4457831325301205,0.5542168674698795
feature_logistical_ahistorical_congregation,0.0009746143198993036,-0.0009746143198993036,0.018343272304210526,0.44176706827309237,0.5582329317269076
feature_loony_zirconic_hoofer,0.0017861197547122496,0.0017861197547122496,0.019613236654960446,0.5381526104417671,0.46184738955823296
feature_looted_eleven_corpora,0.009941471862340283,0.009941471862340283,0.0238263684573989,0.6987951807228916,0.30120481927710846
feature_lovelorn_aided_limiter,0.009994471836864843,0.009994471836864843,0.023454392166939727,0.6666666666666666,0.3333333333333333
feature_lower_legalism_stane,0.01071055042641719,-0.01071055042641719,0.032728644501114415,0.3815261044176707,0.6184738955823293
feature_lowered_toric_charmeuse,0.001274940385696022,-0.001274940385696022,0.017858910851639244,0.4578313253012048,0.5421686746987951
feature_lowery_transcribed_muffin,0.00947722715175846,-0.00947722715175846,0.04119060779060858,0.40562248995983935,0.5943775100401606
feature_lucullian_unshunned_ulex,0.00429468654373947,0.00429468654373947,0.019481853792384065,0.5341365461847389,0.46586345381526106
feature_maglemosian_kittle_coachbuilding,0.01595427265500749,0.01595427265500749,0.025472828058931744,0.7791164658634538,0.22088353413654618
feature_maigre_twinkling_overstand,0.009206489396963958,0.009206489396963958,0.023110916358719258,0.6586345381526104,0.3413654618473896
feature_malignant_campodeid_pluton,0.0030443225924189792,-0.0030443225924189792,0.02016189122081259,0.4457831325301205,0.5542168674698795
feature_malpighian_vaporized_biogen,0.009669746343746568,0.009669746343746568,0.026002121246784665,0.6827309236947792,0.3172690763052209
feature_maltese_flaggiest_platelayer,0.012609586715734727,0.012609586715734727,0.025118854212189574,0.714859437751004,0.285140562248996
feature_mancunian_stalky_charmeuse,0.002289524803515443,0.002289524803515443,0.03208857909812889,0.5381526104417671,0.46184738955823296
feature_manganic_hyetographical_cadastre,0.0042391795819816894,0.0042391795819816894,0.021028513783946805,0.606425702811245,0.39357429718875503
feature_manifold_melodramatic_girl,0.005752262334307568,0.005752262334307568,0.01670504766964918,0.6465863453815262,0.3534136546184739
feature_mantuan_cricoid_responder,0.002187438099349007,-0.002187438099349007,0.02202417431044926,0.4779116465863454,0.5220883534136547
feature_manufactured_nodal_seeking,0.0019456167318352908,0.0019456167318352908,0.030323985787623554,0.5461847389558233,0.4538152610441767
feature_marginal_irredeemable_neat,0.0035220689325334924,-0.0035220689325334924,0.015547915143292814,0.3895582329317269,0.6104417670682731
feature_marled_coliform_proctorship,0.007346741740110863,-0.007346741740110863,0.03378887121055857,0.41767068273092367,0.5823293172690763
feature_martial_hallowed_incorruptibility,0.00425799760506359,0.00425799760506359,0.019605076826980164,0.5461847389558233,0.4538152610441767
feature_martinique_tingliest_gynaecocracy,0.0028343818298466076,-0.0028343818298466076,0.024005852594183634,0.4457831325301205,0.5542168674698795
feature_marxian_plated_refrigeration,0.003210280388765346,-0.003210280388765346,0.022913726125885162,0.43775100401606426,0.5622489959839357
feature_massive_demisable_spouse,0.005439950858956451,0.005439950858956451,0.024872462645422196,0.6305220883534136,0.36947791164658633
feature_mauve_supernumerary_hogan,0.004350971189371669,0.004350971189371669,0.022674965445785348,0.5983935742971888,0.40160642570281124
feature_maxillary_orphic_despicability,0.008088575529004754,-0.008088575529004754,0.030112838328393513,0.41767068273092367,0.5823293172690763
feature_mediative_sufferable_serosity,0.006218022314362335,0.006218022314362335,0.022251874016149864,0.5903614457831325,0.40963855421686746
feature_mensal_amusive_phosphorylase,0.0032925994851761434,0.0032925994851761434,0.02955822964214427,0.570281124497992,0.42971887550200805
feature_mercian_luddite_aganippe,0.005689968566846698,0.005689968566846698,0.023172532808442715,0.5943775100401606,0.40562248995983935
feature_mesarch_discreditable_calming,0.003859294319566933,-0.003859294319566933,0.022775589848743973,0.42570281124497994,0.5742971887550201
feature_mesarch_disentangled_catalytic,0.002936203600845189,-0.002936203600845189,0.02469458144388329,0.46184738955823296,0.5381526104417671
feature_metagrobolized_incorrigible_berkelium,0.005335583072037404,-0.005335583072037404,0.029702797995388656,0.43775100401606426,0.5622489959839357
feature_meteorological_tushed_ester,0.008956647928734726,0.008956647928734726,0.024258445840898386,0.6546184738955824,0.3453815261044177
feature_mettlesome_concussive_twinkling,0.0042907741726025735,-0.0042907741726025735,0.036464040353056004,0.4538152610441767,0.5461847389558233
feature_midmost_perspiratory_hubert,0.0005368463777803052,-0.0005368463777803052,0.021657226553645596,0.4979919678714859,0.5020080321285141
feature_mightier_chivalric_kana,0.007436441015143486,0.007436441015143486,0.02687116363303773,0.5983935742971888,0.40160642570281124
feature_milkier_gassy_pincushion,0.006068277429974288,-0.006068277429974288,0.03469488122607501,0.43373493975903615,0.5662650602409639
feature_millenary_aliquot_hangdog,0.0010464110559426684,0.0010464110559426684,0.02222494729958697,0.5582329317269076,0.44176706827309237
feature_milliary_hyperpyretic_medea,0.008240469998785083,0.008240469998785083,0.029013099352777124,0.642570281124498,0.357429718875502
feature_mimetic_sprawly_flue,0.0068230965489758915,-0.0068230965489758915,0.024527256176698764,0.40160642570281124,0.5983935742971888
feature_mini_caressive_mantuan,0.0018717544240471513,-0.0018717544240471513,0.023474404383697932,0.4819277108433735,0.5180722891566265
feature_ministrative_slurred_parenchyma,0.003889156302626905,-0.003889156302626905,0.019438830218162666,0.41365461847389556,0.5863453815261044
feature_misfeatured_sometime_tunneler,0.005652049199856037,0.005652049199856037,0.02512409499147234,0.5742971887550201,0.42570281124497994
feature_monarchic_blah_cellarman,0.009949607538553545,0.009949607538553545,0.022830814917567374,0.6626506024096386,0.3373493975903614
feature_moneyed_mesophytic_lester,0.001843798264540378,-0.001843798264540378,0.019979972513615784,0.4819277108433735,0.5180722891566265
feature_monocyclic_galliambic_par,0.010675844851642993,0.010675844851642993,0.029325795904379306,0.6104417670682731,0.3895582329317269
feature_monosyllabic_homey_omicron,0.007217460836223514,-0.007217460836223514,0.028774338186995506,0.42971887550200805,0.570281124497992
feature_morbific_irredentist_interregnum,0.007076912483227323,0.007076912483227323,0.01902621256599371,0.6465863453815262,0.3534136546184739
feature_muggiest_explicit_barnardo,0.0022021738230955015,0.0022021738230955015,0.02195999954213966,0.5381526104417671,0.46184738955823296
feature_multipolar_syncopated_ambrotype,0.007802852601668436,-0.007802852601668436,0.03304585251490815,0.41365461847389556,0.5863453815261044
feature_multiseriate_oak_benzidine,0.0049083643501336765,0.0049083643501336765,0.022582111515488893,0.6104417670682731,0.3895582329317269
feature_municipal_curvier_hegelianism,0.002003290502528675,-0.002003290502528675,0.021712877114235463,0.4819277108433735,0.5180722891566265
feature_mythic_florentine_psammite,0.004603522773525848,0.004603522773525848,0.026928299059708984,0.5823293172690763,0.41767068273092367
feature_nappiest_unportioned_readjustment,0.005666753949322368,-0.005666753949322368,0.017642554620955493,0.36947791164658633,0.6305220883534136
feature_narcotized_collectivist_evzone,0.0017085969734528938,-0.0017085969734528938,0.025243256520791433,0.4779116465863454,0.5220883534136547
feature_nasofrontal_hornier_sterigma,0.008994619993932935,-0.008994619993932935,0.03568526842501311,0.40562248995983935,0.5943775100401606
feature_natal_scalloped_edwardianism,0.000814186743639672,-0.000814186743639672,0.017521200760039327,0.4779116465863454,0.5220883534136547
feature_natant_wriest_dollop,0.0023498693433564102,0.0023498693433564102,0.017775153623391885,0.5582329317269076,0.44176706827309237
feature_navigational_enured_condensability,0.003863576511688623,-0.003863576511688623,0.029296455836462034,0.46586345381526106,0.5341365461847389
feature_necked_moresque_lowell,0.004084499859988386,0.004084499859988386,0.02910718090966502,0.5903614457831325,0.40963855421686746
